LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN5153000000000,51,530,"Buena Vista city, VA",2010,,"3,248","2,925",323,9.9
CN5154000000000,51,540,"Charlottesville city, VA",2010,,"23,203","21,790","1,413",6.1
CN5155000000000,51,550,"Chesapeake city, VA",2010,,"113,319","105,173","8,146",7.2
CN5157000000000,51,570,"Colonial Heights city, VA",2010,,"8,533","7,828",705,8.3
CN5158000000000,51,580,"Covington city, VA",2010,,"2,689","2,403",286,10.6
CN5159000000000,51,590,"Danville city, VA",2010,,"20,099","17,390","2,709",13.5
CN5159500000000,51,595,"Emporia city, VA",2010,,"2,570","2,251",319,12.4
CN5160000000000,51,600,"Fairfax city, VA",2010,,"12,663","11,974",689,5.4
CN5161000000000,51,610,"Falls Church city, VA",2010,,"7,382","7,022",360,4.9
CN5162000000000,51,620,"Franklin city, VA",2010,,"3,708","3,241",467,12.6
CN5163000000000,51,630,"Fredericksburg city, VA",2010,,"12,423","11,304","1,119",9
CN5164000000000,51,640,"Galax city, VA",2010,,"3,172","2,825",347,10.9
CN5165000000000,51,650,"Hampton city, VA",2010,,"66,666","60,687","5,979",9
CN5166000000000,51,660,"Harrisonburg city, VA",2010,,"23,165","21,250","1,915",8.3
CN5167000000000,51,670,"Hopewell city, VA",2010,,"9,864","8,721","1,143",11.6
CN5167800000000,51,678,"Lexington city, VA",2010,,"2,300","2,086",214,9.3
CN5168000000000,51,680,"Lynchburg city, VA",2010,,"35,841","32,798","3,043",8.5
CN5168300000000,51,683,"Manassas city, VA",2010,,"20,972","19,503","1,469",7
CN5168500000000,51,685,"Manassas Park city, VA",2010,,"8,066","7,563",503,6.2
CN5169000000000,51,690,"Martinsville city, VA",2010,,"6,136","5,066","1,070",17.4
CN5170000000000,51,700,"Newport News city, VA",2010,,"90,664","83,104","7,560",8.3
CN5171000000000,51,710,"Norfolk city, VA",2010,,"112,449","102,606","9,843",8.8
CN5172000000000,51,720,"Norton city, VA",2010,,"2,079","1,928",151,7.3
CN5173000000000,51,730,"Petersburg city, VA",2010,,"13,877","11,939","1,938",14
CN5173500000000,51,735,"Poquoson city, VA",2010,,"6,395","6,007",388,6.1
CN5174000000000,51,740,"Portsmouth city, VA",2010,,"45,461","41,102","4,359",9.6
CN5175000000000,51,750,"Radford city, VA",2010,,"7,787","7,060",727,9.3
CN5176000000000,51,760,"Richmond city, VA",2010,,"106,456","96,347","10,109",9.5
CN5177000000000,51,770,"Roanoke city, VA",2010,,"49,317","45,022","4,295",8.7
CN5177500000000,51,775,"Salem city, VA",2010,,"12,789","11,910",879,6.9
CN5179000000000,51,790,"Staunton city, VA",2010,,"11,846","10,920",926,7.8
CN5180000000000,51,800,"Suffolk city, VA",2010,,"41,753","38,581","3,172",7.6
CN5181000000000,51,810,"Virginia Beach city, VA",2010,,"226,894","212,145","14,749",6.5
CN5182000000000,51,820,"Waynesboro city, VA",2010,,"10,170","9,255",915,9
CN5183000000000,51,830,"Williamsburg city, VA",2010,,"6,516","5,856",660,10.1
CN5184000000000,51,840,"Winchester city, VA",2010,,"13,688","12,551","1,137",8.3
CN5300100000000,53,1,"Adams County, WA",2010,,"8,440","7,555",885,10.5
CN5300300000000,53,3,"Asotin County, WA",2010,,"10,333","9,361",972,9.4
CN5300500000000,53,5,"Benton County, WA",2010,,"94,253","86,846","7,407",7.9
CN5300700000000,53,7,"Chelan County, WA",2010,,"42,102","38,353","3,749",8.9
CN5300900000000,53,9,"Clallam County, WA",2010,,"29,621","26,352","3,269",11
CN5301100000000,53,11,"Clark County, WA",2010,,"216,620","188,628","27,992",12.9
CN5301300000000,53,13,"Columbia County, WA",2010,,"1,959","1,774",185,9.4
CN5301500000000,53,15,"Cowlitz County, WA",2010,,"46,432","40,435","5,997",12.9
CN5301700000000,53,17,"Douglas County, WA",2010,,"19,876","17,945","1,931",9.7
CN5301900000000,53,19,"Ferry County, WA",2010,,"2,645","2,181",464,17.5
CN5302100000000,53,21,"Franklin County, WA",2010,,"38,254","34,884","3,370",8.8
CN5302300000000,53,23,"Garfield County, WA",2010,,"1,061",973,88,8.3
CN5302500000000,53,25,"Grant County, WA",2010,,"43,212","38,522","4,690",10.9
CN5302700000000,53,27,"Grays Harbor County, WA",2010,,"31,046","26,723","4,323",13.9
CN5302900000000,53,29,"Island County, WA",2010,,"33,812","30,665","3,147",9.3
CN5303100000000,53,31,"Jefferson County, WA",2010,,"12,750","11,436","1,314",10.3
CN5303300000000,53,33,"King County, WA",2010,,"1,105,830","1,006,061","99,769",9
CN5303500000000,53,35,"Kitsap County, WA",2010,,"120,592","110,230","10,362",8.6
CN5303700000000,53,37,"Kittitas County, WA",2010,,"21,306","19,221","2,085",9.8
CN5303900000000,53,39,"Klickitat County, WA",2010,,"10,328","9,069","1,259",12.2
CN5304100000000,53,41,"Lewis County, WA",2010,,"33,962","29,503","4,459",13.1
CN5304300000000,53,43,"Lincoln County, WA",2010,,"5,327","4,880",447,8.4
CN5304500000000,53,45,"Mason County, WA",2010,,"24,941","21,963","2,978",11.9
CN5304700000000,53,47,"Okanogan County, WA",2010,,"22,347","19,950","2,397",10.7
CN5304900000000,53,49,"Pacific County, WA",2010,,"8,789","7,557","1,232",14
CN5305100000000,53,51,"Pend Oreille County, WA",2010,,"5,148","4,359",789,15.3
CN5305300000000,53,53,"Pierce County, WA",2010,,"395,844","354,576","41,268",10.4
CN5305500000000,53,55,"San Juan County, WA",2010,,"8,449","7,831",618,7.3
CN5305700000000,53,57,"Skagit County, WA",2010,,"59,114","52,658","6,456",10.9
CN5305900000000,53,59,"Skamania County, WA",2010,,"5,179","4,514",665,12.8
CN5306100000000,53,61,"Snohomish County, WA",2010,,"386,587","345,332","41,255",10.7
CN5306300000000,53,63,"Spokane County, WA",2010,,"238,125","214,109","24,016",10.1
CN5306500000000,53,65,"Stevens County, WA",2010,,"19,104","16,603","2,501",13.1
CN5306700000000,53,67,"Thurston County, WA",2010,,"126,948","115,550","11,398",9
CN5306900000000,53,69,"Wahkiakum County, WA",2010,,"1,472","1,247",225,15.3
CN5307100000000,53,71,"Walla Walla County, WA",2010,,"30,530","28,085","2,445",8
CN5307300000000,53,73,"Whatcom County, WA",2010,,"104,359","94,467","9,892",9.5
CN5307500000000,53,75,"Whitman County, WA",2010,,"22,489","20,977","1,512",6.7
CN5307700000000,53,77,"Yakima County, WA",2010,,"122,140","109,168","12,972",10.6
CN5400100000000,54,1,"Barbour County, WV",2010,,"6,870","6,180",690,10
CN5400300000000,54,3,"Berkeley County, WV",2010,,"51,020","46,642","4,378",8.6
CN5400500000000,54,5,"Boone County, WV",2010,,"8,812","8,035",777,8.8
CN5400700000000,54,7,"Braxton County, WV",2010,,"5,686","5,056",630,11.1
CN5400900000000,54,9,"Brooke County, WV",2010,,"10,917","9,672","1,245",11.4
CN5401100000000,54,11,"Cabell County, WV",2010,,"43,292","40,164","3,128",7.2
CN5401300000000,54,13,"Calhoun County, WV",2010,,"2,906","2,499",407,14
CN5401500000000,54,15,"Clay County, WV",2010,,"3,647","3,131",516,14.1
CN5401700000000,54,17,"Doddridge County, WV",2010,,"3,315","3,078",237,7.1
CN5401900000000,54,19,"Fayette County, WV",2010,,"17,567","15,817","1,750",10
CN5402100000000,54,21,"Gilmer County, WV",2010,,"2,775","2,528",247,8.9
CN5402300000000,54,23,"Grant County, WV",2010,,"6,124","5,525",599,9.8
CN5402500000000,54,25,"Greenbrier County, WV",2010,,"15,430","14,080","1,350",8.7
CN5402700000000,54,27,"Hampshire County, WV",2010,,"9,765","8,877",888,9.1
CN5402900000000,54,29,"Hancock County, WV",2010,,"14,174","12,456","1,718",12.1
CN5403100000000,54,31,"Hardy County, WV",2010,,"5,710","5,048",662,11.6
CN5403300000000,54,33,"Harrison County, WV",2010,,"31,254","28,872","2,382",7.6
CN5403500000000,54,35,"Jackson County, WV",2010,,"12,313","10,911","1,402",11.4
CN5403700000000,54,37,"Jefferson County, WV",2010,,"26,869","25,077","1,792",6.7
CN5403900000000,54,39,"Kanawha County, WV",2010,,"92,603","85,765","6,838",7.4
CN5404100000000,54,41,"Lewis County, WV",2010,,"6,990","6,376",614,8.8
CN5404300000000,54,43,"Lincoln County, WV",2010,,"7,873","6,948",925,11.7
CN5404500000000,54,45,"Logan County, WV",2010,,"12,687","11,404","1,283",10.1
CN5404700000000,54,47,"McDowell County, WV",2010,,"6,362","5,521",841,13.2
CN5404900000000,54,49,"Marion County, WV",2010,,"26,641","24,703","1,938",7.3
CN5405100000000,54,51,"Marshall County, WV",2010,,"14,680","13,261","1,419",9.7
CN5405300000000,54,53,"Mason County, WV",2010,,"11,282","9,980","1,302",11.5
CN5405500000000,54,55,"Mercer County, WV",2010,,"24,076","22,035","2,041",8.5
CN5405700000000,54,57,"Mineral County, WV",2010,,"12,362","11,208","1,154",9.3
CN5405900000000,54,59,"Mingo County, WV",2010,,"9,168","8,266",902,9.8
CN5406100000000,54,61,"Monongalia County, WV",2010,,"48,354","45,653","2,701",5.6
CN5406300000000,54,63,"Monroe County, WV",2010,,"5,764","5,303",461,8
CN5406500000000,54,65,"Morgan County, WV",2010,,"7,677","6,975",702,9.1
CN5406700000000,54,67,"Nicholas County, WV",2010,,"10,937","9,841","1,096",10
CN5406900000000,54,69,"Ohio County, WV",2010,,"21,826","20,093","1,733",7.9
CN5407100000000,54,71,"Pendleton County, WV",2010,,"3,658","3,343",315,8.6
CN5407300000000,54,73,"Pleasants County, WV",2010,,"2,937","2,627",310,10.6
CN5407500000000,54,75,"Pocahontas County, WV",2010,,"3,800","3,363",437,11.5
CN5407700000000,54,77,"Preston County, WV",2010,,"14,935","13,687","1,248",8.4
CN5407900000000,54,79,"Putnam County, WV",2010,,"26,390","24,389","2,001",7.6
CN5408100000000,54,81,"Raleigh County, WV",2010,,"32,470","29,824","2,646",8.1
CN5408300000000,54,83,"Randolph County, WV",2010,,"12,208","10,927","1,281",10.5
CN5408500000000,54,85,"Ritchie County, WV",2010,,"4,295","3,878",417,9.7
CN5408700000000,54,87,"Roane County, WV",2010,,"5,510","4,759",751,13.6
CN5408900000000,54,89,"Summers County, WV",2010,,"4,783","4,330",453,9.5
CN5409100000000,54,91,"Taylor County, WV",2010,,"7,446","6,872",574,7.7
CN5409300000000,54,93,"Tucker County, WV",2010,,"3,301","2,937",364,11
CN5409500000000,54,95,"Tyler County, WV",2010,,"3,551","3,145",406,11.4
CN5409700000000,54,97,"Upshur County, WV",2010,,"10,369","9,409",960,9.3
CN5409900000000,54,99,"Wayne County, WV",2010,,"16,938","15,493","1,445",8.5
CN5410100000000,54,101,"Webster County, WV",2010,,"3,739","3,360",379,10.1
CN5410300000000,54,103,"Wetzel County, WV",2010,,"7,016","6,193",823,11.7
CN5410500000000,54,105,"Wirt County, WV",2010,,"2,292","2,005",287,12.5
CN5410700000000,54,107,"Wood County, WV",2010,,"39,348","35,850","3,498",8.9
CN5410900000000,54,109,"Wyoming County, WV",2010,,"8,414","7,540",874,10.4
CN5500100000000,55,1,"Adams County, WI",2010,,"9,137","8,005","1,132",12.4
CN5500300000000,55,3,"Ashland County, WI",2010,,"8,411","7,478",933,11.1
CN5500500000000,55,5,"Barron County, WI",2010,,"23,791","21,586","2,205",9.3
CN5500700000000,55,7,"Bayfield County, WI",2010,,"7,688","6,836",852,11.1
CN5500900000000,55,9,"Brown County, WI",2010,,"137,150","126,334","10,816",7.9
CN5501100000000,55,11,"Buffalo County, WI",2010,,"7,197","6,639",558,7.8
CN5501300000000,55,13,"Burnett County, WI",2010,,"7,578","6,737",841,11.1
CN5501500000000,55,15,"Calumet County, WI",2010,,"27,304","25,420","1,884",6.9
CN5501700000000,55,17,"Chippewa County, WI",2010,,"33,182","30,385","2,797",8.4
CN5501900000000,55,19,"Clark County, WI",2010,,"17,258","15,478","1,780",10.3
CN5502100000000,55,21,"Columbia County, WI",2010,,"32,090","29,361","2,729",8.5
CN5502300000000,55,23,"Crawford County, WI",2010,,"8,367","7,489",878,10.5
CN5502500000000,55,25,"Dane County, WI",2010,,"293,224","275,819","17,405",5.9
CN5502700000000,55,27,"Dodge County, WI",2010,,"47,350","43,073","4,277",9
CN5502900000000,55,29,"Door County, WI",2010,,"15,758","13,985","1,773",11.3
CN5503100000000,55,31,"Douglas County, WI",2010,,"23,737","21,759","1,978",8.3
CN5503300000000,55,33,"Dunn County, WI",2010,,"23,243","21,409","1,834",7.9
CN5503500000000,55,35,"Eau Claire County, WI",2010,,"57,107","53,137","3,970",7
CN5503700000000,55,37,"Florence County, WI",2010,,"2,247","2,014",233,10.4
CN5503900000000,55,39,"Fond du Lac County, WI",2010,,"56,516","51,715","4,801",8.5
CN5504100000000,55,41,"Forest County, WI",2010,,"4,253","3,755",498,11.7
CN5504300000000,55,43,"Grant County, WI",2010,,"27,778","25,663","2,115",7.6
CN5504500000000,55,45,"Green County, WI",2010,,"21,274","19,572","1,702",8
CN5504700000000,55,47,"Green Lake County, WI",2010,,"10,308","9,347",961,9.3
CN5504900000000,55,49,"Iowa County, WI",2010,,"13,772","12,636","1,136",8.2
CN5505100000000,55,51,"Iron County, WI",2010,,"2,881","2,554",327,11.4
CN5505300000000,55,53,"Jackson County, WI",2010,,"10,123","9,238",885,8.7
CN5505500000000,55,55,"Jefferson County, WI",2010,,"46,472","42,414","4,058",8.7
CN5505700000000,55,57,"Juneau County, WI",2010,,"13,697","12,330","1,367",10
CN5505900000000,55,59,"Kenosha County, WI",2010,,"85,868","77,044","8,824",10.3
CN5506100000000,55,61,"Kewaunee County, WI",2010,,"11,178","10,262",916,8.2
CN5506300000000,55,63,"La Crosse County, WI",2010,,"65,593","61,237","4,356",6.6
CN5506500000000,55,65,"Lafayette County, WI",2010,,"9,489","8,810",679,7.2
CN5506700000000,55,67,"Langlade County, WI",2010,,"10,181","9,062","1,119",11
CN5506900000000,55,69,"Lincoln County, WI",2010,,"15,661","13,888","1,773",11.3
CN5507100000000,55,71,"Manitowoc County, WI",2010,,"44,631","40,203","4,428",9.9
CN5507300000000,55,73,"Marathon County, WI",2010,,"73,520","66,691","6,829",9.3
CN5507500000000,55,75,"Marinette County, WI",2010,,"21,380","19,013","2,367",11.1
CN5507700000000,55,77,"Marquette County, WI",2010,,"7,691","6,855",836,10.9
CN5507800000000,55,78,"Menominee County, WI",2010,,"1,550","1,279",271,17.5
CN5507900000000,55,79,"Milwaukee County, WI",2010,,"476,449","428,834","47,615",10
CN5508100000000,55,81,"Monroe County, WI",2010,,"23,123","21,282","1,841",8
CN5508300000000,55,83,"Oconto County, WI",2010,,"21,331","19,041","2,290",10.7
CN5508500000000,55,85,"Oneida County, WI",2010,,"19,065","17,122","1,943",10.2
CN5508700000000,55,87,"Outagamie County, WI",2010,,"100,596","92,454","8,142",8.1
CN5508900000000,55,89,"Ozaukee County, WI",2010,,"47,415","44,056","3,359",7.1
CN5509100000000,55,91,"Pepin County, WI",2010,,"4,095","3,790",305,7.4
CN5509300000000,55,93,"Pierce County, WI",2010,,"23,984","22,317","1,667",7
CN5509500000000,55,95,"Polk County, WI",2010,,"24,046","21,653","2,393",10
CN5509700000000,55,97,"Portage County, WI",2010,,"39,855","36,669","3,186",8
CN5509900000000,55,99,"Price County, WI",2010,,"7,563","6,736",827,10.9
CN5510100000000,55,101,"Racine County, WI",2010,,"100,314","90,121","10,193",10.2
CN5510300000000,55,103,"Richland County, WI",2010,,"9,631","8,764",867,9
CN5510500000000,55,105,"Rock County, WI",2010,,"82,698","73,383","9,315",11.3
CN5510700000000,55,107,"Rusk County, WI",2010,,"7,141","6,264",877,12.3
CN5510900000000,55,109,"St. Croix County, WI",2010,,"47,067","43,467","3,600",7.6
CN5511100000000,55,111,"Sauk County, WI",2010,,"35,853","32,832","3,021",8.4
CN5511300000000,55,113,"Sawyer County, WI",2010,,"8,393","7,446",947,11.3
CN5511500000000,55,115,"Shawano County, WI",2010,,"21,884","19,645","2,239",10.2
CN5511700000000,55,117,"Sheboygan County, WI",2010,,"62,238","56,456","5,782",9.3
CN5511900000000,55,119,"Taylor County, WI",2010,,"11,449","10,273","1,176",10.3
CN5512100000000,55,121,"Trempealeau County, WI",2010,,"15,984","14,777","1,207",7.6
CN5512300000000,55,123,"Vernon County, WI",2010,,"15,161","13,965","1,196",7.9
CN5512500000000,55,125,"Vilas County, WI",2010,,"10,345","9,176","1,169",11.3
CN5512700000000,55,127,"Walworth County, WI",2010,,"56,360","51,276","5,084",9
CN5512900000000,55,129,"Washburn County, WI",2010,,"8,043","7,262",781,9.7
CN5513100000000,55,131,"Washington County, WI",2010,,"75,604","69,491","6,113",8.1
CN5513300000000,55,133,"Waukesha County, WI",2010,,"218,009","201,996","16,013",7.3
CN5513500000000,55,135,"Waupaca County, WI",2010,,"27,744","25,123","2,621",9.4
CN5513700000000,55,137,"Waushara County, WI",2010,,"12,026","10,731","1,295",10.8
CN5513900000000,55,139,"Winnebago County, WI",2010,,"92,450","85,226","7,224",7.8
CN5514100000000,55,141,"Wood County, WI",2010,,"39,965","36,255","3,710",9.3
CN5600100000000,56,1,"Albany County, WY",2010,,"21,381","20,425",956,4.5
CN5600300000000,56,3,"Big Horn County, WY",2010,,"5,631","5,255",376,6.7
CN5600500000000,56,5,"Campbell County, WY",2010,,"26,296","24,709","1,587",6
CN5600700000000,56,7,"Carbon County, WY",2010,,"8,254","7,698",556,6.7
CN5600900000000,56,9,"Converse County, WY",2010,,"7,568","7,155",413,5.5
CN5601100000000,56,11,"Crook County, WY",2010,,"3,910","3,715",195,5
CN5601300000000,56,13,"Fremont County, WY",2010,,"20,971","19,514","1,457",6.9
CN5601500000000,56,15,"Goshen County, WY",2010,,"7,500","7,132",368,4.9
CN5601700000000,56,17,"Hot Springs County, WY",2010,,"2,569","2,435",134,5.2
CN5601900000000,56,19,"Johnson County, WY",2010,,"4,535","4,226",309,6.8
CN5602100000000,56,21,"Laramie County, WY",2010,,"46,182","43,092","3,090",6.7
CN5602300000000,56,23,"Lincoln County, WY",2010,,"8,675","7,947",728,8.4
CN5602500000000,56,25,"Natrona County, WY",2010,,"39,894","37,110","2,784",7
CN5602700000000,56,27,"Niobrara County, WY",2010,,"1,387","1,323",64,4.6
CN5602900000000,56,29,"Park County, WY",2010,,"15,849","14,876",973,6.1
CN5603100000000,56,31,"Platte County, WY",2010,,"4,965","4,690",275,5.5
CN5603300000000,56,33,"Sheridan County, WY",2010,,"16,132","14,951","1,181",7.3
CN5603500000000,56,35,"Sublette County, WY",2010,,"5,691","5,358",333,5.9
CN5603700000000,56,37,"Sweetwater County, WY",2010,,"23,134","21,608","1,526",6.6
CN5603900000000,56,39,"Teton County, WY",2010,,"13,611","12,569","1,042",7.7
CN5604100000000,56,41,"Uinta County, WY",2010,,"10,557","9,815",742,7
CN5604300000000,56,43,"Washakie County, WY",2010,,"4,589","4,318",271,5.9
CN5604500000000,56,45,"Weston County, WY",2010,,"4,016","3,822",194,4.8
CN7200100000000,72,1,"Adjuntas Municipio, PR",2010,,"5,185","4,169","1,016",19.6
CN7200300000000,72,3,"Aguada Municipio, PR",2010,,"13,495","10,869","2,626",19.5
CN7200500000000,72,5,"Aguadilla Municipio, PR",2010,,"17,419","13,863","3,556",20.4
CN7200700000000,72,7,"Aguas Buenas Municipio, PR",2010,,"7,969","6,202","1,767",22.2
CN7200900000000,72,9,"Aibonito Municipio, PR",2010,,"7,547","6,080","1,467",19.4
CN7201100000000,72,11,"Anasco Municipio, PR",2010,,"9,997","8,064","1,933",19.3
CN7201300000000,72,13,"Arecibo Municipio, PR",2010,,"27,909","22,893","5,016",18
CN7201500000000,72,15,"Arroyo Municipio, PR",2010,,"6,189","4,766","1,423",23
CN7201700000000,72,17,"Barceloneta Municipio, PR",2010,,"6,632","5,007","1,625",24.5
CN7201900000000,72,19,"Barranquitas Municipio, PR",2010,,"8,137","6,694","1,443",17.7
CN7202100000000,72,21,"Bayamon Municipio, PR",2010,,"76,813","66,891","9,922",12.9
CN7202300000000,72,23,"Cabo Rojo Municipio, PR",2010,,"15,462","12,898","2,564",16.6
CN7202500000000,72,25,"Caguas Municipio, PR",2010,,"54,812","46,287","8,525",15.6
CN7202700000000,72,27,"Camuy Municipio, PR",2010,,"10,858","9,067","1,791",16.5
CN7202900000000,72,29,"Canovanas Municipio, PR",2010,,"17,699","14,543","3,156",17.8
CN7203100000000,72,31,"Carolina Municipio, PR",2010,,"71,411","62,139","9,272",13
CN7203300000000,72,33,"Catano Municipio, PR",2010,,"9,287","7,879","1,408",15.2
CN7203500000000,72,35,"Cayey Municipio, PR",2010,,"18,187","15,305","2,882",15.8
CN7203700000000,72,37,"Ceiba Municipio, PR",2010,,"4,676","3,706",970,20.7
