LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN5175000000000,51,750,"Radford city, VA",2011,,"8,082","7,401",681,8.4
CN5176000000000,51,760,"Richmond city, VA",2011,,"107,647","98,520","9,127",8.5
CN5177000000000,51,770,"Roanoke city, VA",2011,,"49,488","45,492","3,996",8.1
CN5177500000000,51,775,"Salem city, VA",2011,,"12,834","12,017",817,6.4
CN5179000000000,51,790,"Staunton city, VA",2011,,"12,005","11,154",851,7.1
CN5180000000000,51,800,"Suffolk city, VA",2011,,"41,913","38,790","3,123",7.5
CN5181000000000,51,810,"Virginia Beach city, VA",2011,,"229,211","215,118","14,093",6.1
CN5182000000000,51,820,"Waynesboro city, VA",2011,,"10,176","9,355",821,8.1
CN5183000000000,51,830,"Williamsburg city, VA",2011,,"6,745","6,138",607,9
CN5184000000000,51,840,"Winchester city, VA",2011,,"14,078","13,032","1,046",7.4
CN5300100000000,53,1,"Adams County, WA",2011,,"8,257","7,425",832,10.1
CN5300300000000,53,3,"Asotin County, WA",2011,,"10,051","9,158",893,8.9
CN5300500000000,53,5,"Benton County, WA",2011,,"92,903","85,275","7,628",8.2
CN5300700000000,53,7,"Chelan County, WA",2011,,"41,402","37,911","3,491",8.4
CN5300900000000,53,9,"Clallam County, WA",2011,,"28,488","25,371","3,117",10.9
CN5301100000000,53,11,"Clark County, WA",2011,,"211,482","186,816","24,666",11.7
CN5301300000000,53,13,"Columbia County, WA",2011,,"1,854","1,680",174,9.4
CN5301500000000,53,15,"Cowlitz County, WA",2011,,"44,774","39,434","5,340",11.9
CN5301700000000,53,17,"Douglas County, WA",2011,,"19,281","17,473","1,808",9.4
CN5301900000000,53,19,"Ferry County, WA",2011,,"2,528","2,088",440,17.4
CN5302100000000,53,21,"Franklin County, WA",2011,,"38,700","35,199","3,501",9
CN5302300000000,53,23,"Garfield County, WA",2011,,"1,030",952,78,7.6
CN5302500000000,53,25,"Grant County, WA",2011,,"42,786","38,460","4,326",10.1
CN5302700000000,53,27,"Grays Harbor County, WA",2011,,"29,705","25,667","4,038",13.6
CN5302900000000,53,29,"Island County, WA",2011,,"32,640","29,678","2,962",9.1
CN5303100000000,53,31,"Jefferson County, WA",2011,,"12,072","10,810","1,262",10.5
CN5303300000000,53,33,"King County, WA",2011,,"1,108,889","1,021,048","87,841",7.9
CN5303500000000,53,35,"Kitsap County, WA",2011,,"117,324","107,470","9,854",8.4
CN5303700000000,53,37,"Kittitas County, WA",2011,,"20,765","18,841","1,924",9.3
CN5303900000000,53,39,"Klickitat County, WA",2011,,"10,157","8,958","1,199",11.8
CN5304100000000,53,41,"Lewis County, WA",2011,,"32,542","28,390","4,152",12.8
CN5304300000000,53,43,"Lincoln County, WA",2011,,"5,298","4,868",430,8.1
CN5304500000000,53,45,"Mason County, WA",2011,,"23,792","21,005","2,787",11.7
CN5304700000000,53,47,"Okanogan County, WA",2011,,"21,338","19,145","2,193",10.3
CN5304900000000,53,49,"Pacific County, WA",2011,,"8,220","7,114","1,106",13.5
CN5305100000000,53,51,"Pend Oreille County, WA",2011,,"4,862","4,181",681,14
CN5305300000000,53,53,"Pierce County, WA",2011,,"386,867","347,772","39,095",10.1
CN5305500000000,53,55,"San Juan County, WA",2011,,"8,063","7,479",584,7.2
CN5305700000000,53,57,"Skagit County, WA",2011,,"57,143","51,131","6,012",10.5
CN5305900000000,53,59,"Skamania County, WA",2011,,"5,083","4,463",620,12.2
CN5306100000000,53,61,"Snohomish County, WA",2011,,"384,100","347,747","36,353",9.5
CN5306300000000,53,63,"Spokane County, WA",2011,,"230,795","208,508","22,287",9.7
CN5306500000000,53,65,"Stevens County, WA",2011,,"18,296","16,036","2,260",12.4
CN5306700000000,53,67,"Thurston County, WA",2011,,"123,314","112,238","11,076",9
CN5306900000000,53,69,"Wahkiakum County, WA",2011,,"1,429","1,224",205,14.3
CN5307100000000,53,71,"Walla Walla County, WA",2011,,"29,623","27,252","2,371",8
CN5307300000000,53,73,"Whatcom County, WA",2011,,"102,742","93,482","9,260",9
CN5307500000000,53,75,"Whitman County, WA",2011,,"22,511","21,051","1,460",6.5
CN5307700000000,53,77,"Yakima County, WA",2011,,"120,326","107,392","12,934",10.7
CN5400100000000,54,1,"Barbour County, WV",2011,,"6,777","6,142",635,9.4
CN5400300000000,54,3,"Berkeley County, WV",2011,,"51,211","47,258","3,953",7.7
CN5400500000000,54,5,"Boone County, WV",2011,,"8,680","7,980",700,8.1
CN5400700000000,54,7,"Braxton County, WV",2011,,"5,497","4,885",612,11.1
CN5400900000000,54,9,"Brooke County, WV",2011,,"10,713","9,667","1,046",9.8
CN5401100000000,54,11,"Cabell County, WV",2011,,"42,919","39,853","3,066",7.1
CN5401300000000,54,13,"Calhoun County, WV",2011,,"2,867","2,504",363,12.7
CN5401500000000,54,15,"Clay County, WV",2011,,"3,573","3,132",441,12.3
CN5401700000000,54,17,"Doddridge County, WV",2011,,"3,325","3,088",237,7.1
CN5401900000000,54,19,"Fayette County, WV",2011,,"17,734","16,146","1,588",9
CN5402100000000,54,21,"Gilmer County, WV",2011,,"2,815","2,586",229,8.1
CN5402300000000,54,23,"Grant County, WV",2011,,"6,190","5,634",556,9
CN5402500000000,54,25,"Greenbrier County, WV",2011,,"15,567","14,268","1,299",8.3
CN5402700000000,54,27,"Hampshire County, WV",2011,,"9,800","8,934",866,8.8
CN5402900000000,54,29,"Hancock County, WV",2011,,"13,894","12,420","1,474",10.6
CN5403100000000,54,31,"Hardy County, WV",2011,,"5,693","5,095",598,10.5
CN5403300000000,54,33,"Harrison County, WV",2011,,"31,381","29,143","2,238",7.1
CN5403500000000,54,35,"Jackson County, WV",2011,,"12,018","10,783","1,235",10.3
CN5403700000000,54,37,"Jefferson County, WV",2011,,"27,221","25,523","1,698",6.2
CN5403900000000,54,39,"Kanawha County, WV",2011,,"91,673","85,161","6,512",7.1
CN5404100000000,54,41,"Lewis County, WV",2011,,"7,171","6,636",535,7.5
CN5404300000000,54,43,"Lincoln County, WV",2011,,"7,678","6,860",818,10.7
CN5404500000000,54,45,"Logan County, WV",2011,,"12,913","11,764","1,149",8.9
CN5404700000000,54,47,"McDowell County, WV",2011,,"6,671","5,875",796,11.9
CN5404900000000,54,49,"Marion County, WV",2011,,"26,740","24,902","1,838",6.9
CN5405100000000,54,51,"Marshall County, WV",2011,,"14,338","13,056","1,282",8.9
CN5405300000000,54,53,"Mason County, WV",2011,,"11,051","9,846","1,205",10.9
CN5405500000000,54,55,"Mercer County, WV",2011,,"23,732","21,694","2,038",8.6
CN5405700000000,54,57,"Mineral County, WV",2011,,"12,183","11,106","1,077",8.8
CN5405900000000,54,59,"Mingo County, WV",2011,,"9,201","8,410",791,8.6
CN5406100000000,54,61,"Monongalia County, WV",2011,,"48,549","45,850","2,699",5.6
CN5406300000000,54,63,"Monroe County, WV",2011,,"5,781","5,322",459,7.9
CN5406500000000,54,65,"Morgan County, WV",2011,,"7,588","6,958",630,8.3
CN5406700000000,54,67,"Nicholas County, WV",2011,,"10,952","9,954",998,9.1
CN5406900000000,54,69,"Ohio County, WV",2011,,"21,324","19,763","1,561",7.3
CN5407100000000,54,71,"Pendleton County, WV",2011,,"3,648","3,385",263,7.2
CN5407300000000,54,73,"Pleasants County, WV",2011,,"2,918","2,633",285,9.8
CN5407500000000,54,75,"Pocahontas County, WV",2011,,"3,684","3,275",409,11.1
CN5407700000000,54,77,"Preston County, WV",2011,,"14,635","13,519","1,116",7.6
CN5407900000000,54,79,"Putnam County, WV",2011,,"26,290","24,366","1,924",7.3
CN5408100000000,54,81,"Raleigh County, WV",2011,,"33,020","30,644","2,376",7.2
CN5408300000000,54,83,"Randolph County, WV",2011,,"12,083","10,906","1,177",9.7
CN5408500000000,54,85,"Ritchie County, WV",2011,,"4,310","3,918",392,9.1
CN5408700000000,54,87,"Roane County, WV",2011,,"5,412","4,712",700,12.9
CN5408900000000,54,89,"Summers County, WV",2011,,"4,693","4,258",435,9.3
CN5409100000000,54,91,"Taylor County, WV",2011,,"7,430","6,878",552,7.4
CN5409300000000,54,93,"Tucker County, WV",2011,,"3,225","2,922",303,9.4
CN5409500000000,54,95,"Tyler County, WV",2011,,"3,601","3,222",379,10.5
CN5409700000000,54,97,"Upshur County, WV",2011,,"10,239","9,351",888,8.7
CN5409900000000,54,99,"Wayne County, WV",2011,,"16,504","15,157","1,347",8.2
CN5410100000000,54,101,"Webster County, WV",2011,,"3,632","3,289",343,9.4
CN5410300000000,54,103,"Wetzel County, WV",2011,,"7,043","6,297",746,10.6
CN5410500000000,54,105,"Wirt County, WV",2011,,"2,278","2,015",263,11.5
CN5410700000000,54,107,"Wood County, WV",2011,,"38,647","35,451","3,196",8.3
CN5410900000000,54,109,"Wyoming County, WV",2011,,"8,313","7,581",732,8.8
CN5500100000000,55,1,"Adams County, WI",2011,,"9,062","7,993","1,069",11.8
CN5500300000000,55,3,"Ashland County, WI",2011,,"8,310","7,465",845,10.2
CN5500500000000,55,5,"Barron County, WI",2011,,"23,752","21,737","2,015",8.5
CN5500700000000,55,7,"Bayfield County, WI",2011,,"7,747","6,912",835,10.8
CN5500900000000,55,9,"Brown County, WI",2011,,"137,590","127,686","9,904",7.2
CN5501100000000,55,11,"Buffalo County, WI",2011,,"6,954","6,474",480,6.9
CN5501300000000,55,13,"Burnett County, WI",2011,,"7,584","6,804",780,10.3
CN5501500000000,55,15,"Calumet County, WI",2011,,"27,520","25,885","1,635",5.9
CN5501700000000,55,17,"Chippewa County, WI",2011,,"33,384","30,796","2,588",7.8
CN5501900000000,55,19,"Clark County, WI",2011,,"17,320","15,865","1,455",8.4
CN5502100000000,55,21,"Columbia County, WI",2011,,"31,789","29,280","2,509",7.9
CN5502300000000,55,23,"Crawford County, WI",2011,,"8,456","7,674",782,9.2
CN5502500000000,55,25,"Dane County, WI",2011,,"295,302","279,620","15,682",5.3
CN5502700000000,55,27,"Dodge County, WI",2011,,"47,632","43,910","3,722",7.8
CN5502900000000,55,29,"Door County, WI",2011,,"15,610","13,741","1,869",12
CN5503100000000,55,31,"Douglas County, WI",2011,,"23,617","21,839","1,778",7.5
CN5503300000000,55,33,"Dunn County, WI",2011,,"23,373","21,662","1,711",7.3
CN5503500000000,55,35,"Eau Claire County, WI",2011,,"57,741","54,032","3,709",6.4
CN5503700000000,55,37,"Florence County, WI",2011,,"2,211","1,991",220,10
CN5503900000000,55,39,"Fond du Lac County, WI",2011,,"56,212","52,103","4,109",7.3
CN5504100000000,55,41,"Forest County, WI",2011,,"4,187","3,701",486,11.6
CN5504300000000,55,43,"Grant County, WI",2011,,"27,924","26,027","1,897",6.8
CN5504500000000,55,45,"Green County, WI",2011,,"21,131","19,673","1,458",6.9
CN5504700000000,55,47,"Green Lake County, WI",2011,,"10,385","9,534",851,8.2
CN5504900000000,55,49,"Iowa County, WI",2011,,"13,754","12,742","1,012",7.4
CN5505100000000,55,51,"Iron County, WI",2011,,"2,756","2,460",296,10.7
CN5505300000000,55,53,"Jackson County, WI",2011,,"10,225","9,408",817,8
CN5505500000000,55,55,"Jefferson County, WI",2011,,"46,444","42,918","3,526",7.6
CN5505700000000,55,57,"Juneau County, WI",2011,,"13,713","12,450","1,263",9.2
CN5505900000000,55,59,"Kenosha County, WI",2011,,"86,384","78,580","7,804",9
CN5506100000000,55,61,"Kewaunee County, WI",2011,,"11,178","10,350",828,7.4
CN5506300000000,55,63,"La Crosse County, WI",2011,,"65,558","61,638","3,920",6
CN5506500000000,55,65,"Lafayette County, WI",2011,,"9,481","8,875",606,6.4
CN5506700000000,55,67,"Langlade County, WI",2011,,"10,063","9,044","1,019",10.1
CN5506900000000,55,69,"Lincoln County, WI",2011,,"15,332","13,823","1,509",9.8
CN5507100000000,55,71,"Manitowoc County, WI",2011,,"44,506","40,752","3,754",8.4
CN5507300000000,55,73,"Marathon County, WI",2011,,"72,715","66,982","5,733",7.9
CN5507500000000,55,75,"Marinette County, WI",2011,,"21,527","19,440","2,087",9.7
CN5507700000000,55,77,"Marquette County, WI",2011,,"7,609","6,851",758,10
CN5507800000000,55,78,"Menominee County, WI",2011,,"1,603","1,328",275,17.2
CN5507900000000,55,79,"Milwaukee County, WI",2011,,"477,606","433,270","44,336",9.3
CN5508100000000,55,81,"Monroe County, WI",2011,,"23,183","21,479","1,704",7.4
CN5508300000000,55,83,"Oconto County, WI",2011,,"21,121","19,092","2,029",9.6
CN5508500000000,55,85,"Oneida County, WI",2011,,"18,897","17,117","1,780",9.4
CN5508700000000,55,87,"Outagamie County, WI",2011,,"100,375","93,283","7,092",7.1
CN5508900000000,55,89,"Ozaukee County, WI",2011,,"47,451","44,545","2,906",6.1
CN5509100000000,55,91,"Pepin County, WI",2011,,"4,100","3,839",261,6.4
CN5509300000000,55,93,"Pierce County, WI",2011,,"23,999","22,549","1,450",6
CN5509500000000,55,95,"Polk County, WI",2011,,"24,147","22,069","2,078",8.6
CN5509700000000,55,97,"Portage County, WI",2011,,"39,010","36,073","2,937",7.5
CN5509900000000,55,99,"Price County, WI",2011,,"7,228","6,581",647,9
CN5510100000000,55,101,"Racine County, WI",2011,,"100,520","91,429","9,091",9
CN5510300000000,55,103,"Richland County, WI",2011,,"9,676","8,955",721,7.5
CN5510500000000,55,105,"Rock County, WI",2011,,"81,186","73,448","7,738",9.5
CN5510700000000,55,107,"Rusk County, WI",2011,,"6,888","6,127",761,11
CN5510900000000,55,109,"St. Croix County, WI",2011,,"47,519","44,472","3,047",6.4
CN5511100000000,55,111,"Sauk County, WI",2011,,"36,009","33,270","2,739",7.6
CN5511300000000,55,113,"Sawyer County, WI",2011,,"8,185","7,275",910,11.1
CN5511500000000,55,115,"Shawano County, WI",2011,,"21,775","19,790","1,985",9.1
CN5511700000000,55,117,"Sheboygan County, WI",2011,,"61,054","56,061","4,993",8.2
CN5511900000000,55,119,"Taylor County, WI",2011,,"11,298","10,340",958,8.5
CN5512100000000,55,121,"Trempealeau County, WI",2011,,"16,198","15,123","1,075",6.6
CN5512300000000,55,123,"Vernon County, WI",2011,,"15,178","14,121","1,057",7
CN5512500000000,55,125,"Vilas County, WI",2011,,"10,164","9,048","1,116",11
CN5512700000000,55,127,"Walworth County, WI",2011,,"56,263","51,769","4,494",8
CN5512900000000,55,129,"Washburn County, WI",2011,,"7,985","7,274",711,8.9
CN5513100000000,55,131,"Washington County, WI",2011,,"75,295","70,128","5,167",6.9
CN5513300000000,55,133,"Waukesha County, WI",2011,,"217,773","203,714","14,059",6.5
CN5513500000000,55,135,"Waupaca County, WI",2011,,"27,712","25,400","2,312",8.3
CN5513700000000,55,137,"Waushara County, WI",2011,,"11,919","10,752","1,167",9.8
CN5513900000000,55,139,"Winnebago County, WI",2011,,"92,401","85,889","6,512",7
CN5514100000000,55,141,"Wood County, WI",2011,,"40,010","36,674","3,336",8.3
CN5600100000000,56,1,"Albany County, WY",2011,,"21,832","20,915",917,4.2
CN5600300000000,56,3,"Big Horn County, WY",2011,,"5,741","5,391",350,6.1
CN5600500000000,56,5,"Campbell County, WY",2011,,"25,872","24,605","1,267",4.9
CN5600700000000,56,7,"Carbon County, WY",2011,,"8,158","7,670",488,6
CN5600900000000,56,9,"Converse County, WY",2011,,"7,659","7,289",370,4.8
CN5601100000000,56,11,"Crook County, WY",2011,,"3,885","3,696",189,4.9
CN5601300000000,56,13,"Fremont County, WY",2011,,"21,212","19,844","1,368",6.4
CN5601500000000,56,15,"Goshen County, WY",2011,,"7,641","7,275",366,4.8
CN5601700000000,56,17,"Hot Springs County, WY",2011,,"2,600","2,468",132,5.1
CN5601900000000,56,19,"Johnson County, WY",2011,,"4,517","4,233",284,6.3
CN5602100000000,56,21,"Laramie County, WY",2011,,"47,167","44,249","2,918",6.2
CN5602300000000,56,23,"Lincoln County, WY",2011,,"8,740","8,054",686,7.8
CN5602500000000,56,25,"Natrona County, WY",2011,,"41,123","38,628","2,495",6.1
CN5602700000000,56,27,"Niobrara County, WY",2011,,"1,395","1,337",58,4.2
CN5602900000000,56,29,"Park County, WY",2011,,"16,094","15,164",930,5.8
CN5603100000000,56,31,"Platte County, WY",2011,,"4,963","4,714",249,5
CN5603300000000,56,33,"Sheridan County, WY",2011,,"16,062","14,951","1,111",6.9
CN5603500000000,56,35,"Sublette County, WY",2011,,"5,902","5,632",270,4.6
CN5603700000000,56,37,"Sweetwater County, WY",2011,,"23,891","22,633","1,258",5.3
CN5603900000000,56,39,"Teton County, WY",2011,,"13,637","12,614","1,023",7.5
CN5604100000000,56,41,"Uinta County, WY",2011,,"10,167","9,537",630,6.2
CN5604300000000,56,43,"Washakie County, WY",2011,,"4,591","4,335",256,5.6
CN5604500000000,56,45,"Weston County, WY",2011,,"3,966","3,785",181,4.6
CN7200100000000,72,1,"Adjuntas Municipio, PR",2011,,"5,084","4,009","1,075",21.1
CN7200300000000,72,3,"Aguada Municipio, PR",2011,,"13,118","10,516","2,602",19.8
CN7200500000000,72,5,"Aguadilla Municipio, PR",2011,,"16,679","13,369","3,310",19.8
CN7200700000000,72,7,"Aguas Buenas Municipio, PR",2011,,"7,569","5,990","1,579",20.9
CN7200900000000,72,9,"Aibonito Municipio, PR",2011,,"7,345","5,879","1,466",20
CN7201100000000,72,11,"Anasco Municipio, PR",2011,,"9,608","7,828","1,780",18.5
CN7201300000000,72,13,"Arecibo Municipio, PR",2011,,"26,613","21,888","4,725",17.8
CN7201500000000,72,15,"Arroyo Municipio, PR",2011,,"5,945","4,561","1,384",23.3
CN7201700000000,72,17,"Barceloneta Municipio, PR",2011,,"6,338","4,909","1,429",22.5
CN7201900000000,72,19,"Barranquitas Municipio, PR",2011,,"7,952","6,574","1,378",17.3
CN7202100000000,72,21,"Bayamon Municipio, PR",2011,,"73,797","64,479","9,318",12.6
CN7202300000000,72,23,"Cabo Rojo Municipio, PR",2011,,"14,928","12,452","2,476",16.6
CN7202500000000,72,25,"Caguas Municipio, PR",2011,,"52,920","44,964","7,956",15
CN7202700000000,72,27,"Camuy Municipio, PR",2011,,"10,345","8,695","1,650",15.9
CN7202900000000,72,29,"Canovanas Municipio, PR",2011,,"17,012","14,218","2,794",16.4
CN7203100000000,72,31,"Carolina Municipio, PR",2011,,"68,174","59,923","8,251",12.1
CN7203300000000,72,33,"Catano Municipio, PR",2011,,"8,929","7,578","1,351",15.1
CN7203500000000,72,35,"Cayey Municipio, PR",2011,,"17,621","14,826","2,795",15.9
CN7203700000000,72,37,"Ceiba Municipio, PR",2011,,"4,490","3,559",931,20.7
CN7203900000000,72,39,"Ciales Municipio, PR",2011,,"4,472","3,382","1,090",24.4
CN7204100000000,72,41,"Cidra Municipio, PR",2011,,"16,957","14,318","2,639",15.6
CN7204300000000,72,43,"Coamo Municipio, PR",2011,,"12,180","9,471","2,709",22.2
CN7204500000000,72,45,"Comerio Municipio, PR",2011,,"5,611","4,421","1,190",21.2
CN7204700000000,72,47,"Corozal Municipio, PR",2011,,"10,047","8,267","1,780",17.7
CN7204900000000,72,49,"Culebra Municipio, PR",2011,,767,705,62,8.1
CN7205100000000,72,51,"Dorado Municipio, PR",2011,,"13,086","11,672","1,414",10.8
CN7205300000000,72,53,"Fajardo Municipio, PR",2011,,"13,186","10,512","2,674",20.3
CN7205400000000,72,54,"Florida Municipio, PR",2011,,"3,680","2,918",762,20.7
CN7205500000000,72,55,"Guanica Municipio, PR",2011,,"4,929","3,671","1,258",25.5
CN7205700000000,72,57,"Guayama Municipio, PR",2011,,"14,057","10,882","3,175",22.6
CN7205900000000,72,59,"Guayanilla Municipio, PR",2011,,"5,910","4,568","1,342",22.7
CN7206100000000,72,61,"Guaynabo Municipio, PR",2011,,"39,582","36,423","3,159",8
CN7206300000000,72,63,"Gurabo Municipio, PR",2011,,"17,302","15,026","2,276",13.2
CN7206500000000,72,65,"Hatillo Municipio, PR",2011,,"13,700","11,388","2,312",16.9
CN7206700000000,72,67,"Hormigueros Municipio, PR",2011,,"5,949","5,019",930,15.6
CN7206900000000,72,69,"Humacao Municipio, PR",2011,,"19,629","15,429","4,200",21.4
CN7207100000000,72,71,"Isabela Municipio, PR",2011,,"12,943","10,411","2,532",19.6
CN7207300000000,72,73,"Jayuya Municipio, PR",2011,,"4,733","3,820",913,19.3
CN7207500000000,72,75,"Juana Diaz Municipio, PR",2011,,"16,785","13,807","2,978",17.7
CN7207700000000,72,77,"Juncos Municipio, PR",2011,,"13,055","10,653","2,402",18.4
CN7207900000000,72,79,"Lajas Municipio, PR",2011,,"6,258","4,797","1,461",23.3
CN7208100000000,72,81,"Lares Municipio, PR",2011,,"7,920","6,278","1,642",20.7
CN7208300000000,72,83,"Las Marias Municipio, PR",2011,,"3,928","3,269",659,16.8
CN7208500000000,72,85,"Las Piedras Municipio, PR",2011,,"11,997","9,691","2,306",19.2
